InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
537358,22632,HAND WARMER UNION JACK,24,2024-08-08 23:08,22.33,17990.0,United Kingdom
537969,22960,JAM MAKING SET WITH JARS,21,2024-10-06 08:28,14.96,15877.0,United Kingdom
537477,84879,ASSORTED COLOUR BIRD ORNAMENT,31,2024-09-02 15:28,6.07,17958.0,Germany
537796,22632,HAND WARMER UNION JACK,46,2024-08-26 10:33,19.59,13011.0,United Kingdom
538403,22900,SET 2 TEA TOWELS I LOVE LONDON,2,2024-05-07 23:05,16.81,16361.0,United Kingdom
537438,22960,JAM MAKING SET WITH JARS,22,2024-10-26 16:47,2.16,14349.0,United Kingdom
537887,22197,POPCORN HOLDER,15,2024-10-21 11:40,2.31,15245.0,United Kingdom
537296,22960,JAM MAKING SET WITH JARS,25,06/06/24 15:13,23.64,,United Kingdom
537099,85123A,WHITE HANGING HEART T-LIGHT HOLDER,46,2024-01-29 19:35,£13.49,14817.0,United Kingdom
537766,21931,JUMBO STORAGE BAG SUKI,36,08/04/24 20:33,£12.87,17194.0,France
537274,84879,ASSORTED COLOUR BIRD ORNAMENT,10,2024-05-19 07:06,12.72,13338.0,EIRE
537983,21731,RED TOADSTOOL LED NIGHT LIGHT,31,06/04/24 22:07,1.51,14885.0,United Kingdom
536404,22632,HAND WARMER UNION JACK,5,2024-06-19 18:19,£17.64,13452.0,United Kingdom
538169,22745,POPPY'S PLAYHOUSE BEDROOM,30,2024-09-09 10:09,22.98,15556.0,United Kingdom
537622,22086,PAPER CHAIN KIT 50'S CHRISTMAS,44,2024-05-17 11:20,16.23,17918.0,United Kingdom
536942,22632,HAND WARMER UNION JACK,10,2024-02-15 23:21,19.69,14304.0,United Kingdom
538352,21731,RED TOADSTOOL LED NIGHT LIGHT,24,2024-04-11 08:24,21.72,12786.0,United Kingdom
537192,21730,GLASS STAR FROSTED T-LIGHT HOLDER,35,2024-10-08 08:55,19.74,13700.0,United Kingdom
537615,71053,WHITE METAL LANTERN,2,2024-12-28 19:27,13.05,15073.0,United Kingdom
537565,21931,JUMBO STORAGE BAG SUKI,7,2024-11-28 01:31,£17.81,14251.0,United Kingdom
537683,21931,JUMBO STORAGE BAG SUKI,39,2024-09-29 19:11,11.0,,United Kingdom
538976,21730,GLASS STAR FROSTED T-LIGHT HOLDER,44,2024-11-01 14:35,0.67,16140.0,United Kingdom
538332,22900,SET 2 TEA TOWELS I LOVE LONDON,47,2024-10-29 15:44,9.43,17114.0,United Kingdom
537470,21731,RED TOADSTOOL LED NIGHT LIGHT,14,2024-07-04 07:47,8.4,13435.0,United Kingdom
536730,21931,JUMBO STORAGE BAG SUKI,33,2024-05-13 15:04,16.61,17996.0,United Kingdom
538157,21931,JUMBO STORAGE BAG SUKI,29,2024-03-16 19:29,22.3,15248.0,United Kingdom
538808,22900,SET 2 TEA TOWELS I LOVE LONDON,15,2024-02-07 13:31,£6.84,17476.0,United Kingdom
538138,71053,WHITE METAL LANTERN,30,2024-05-12 19:20,£16.79,13603.0,United Kingdom
538422,22138,BAKING SET 9 PIECE RETROSPOT,40,2024-09-11 21:49,12.23,15597.0,United Kingdom
537963,22386,JUMBO BAG PINK POLKADOT,19,2024-07-05 03:56,11.83,17973.0,United Kingdom
538799,22086,PAPER CHAIN KIT 50'S CHRISTMAS,47,2024-09-14 12:18,£5.01,12400.0,France
538879,22138,BAKING SET 9 PIECE RETROSPOT,41,2024-01-28 07:39,14.49,13765.0,United Kingdom
538122,21730,GLASS STAR FROSTED T-LIGHT HOLDER,28,2024-09-20 11:33,1.61,16504.0,United Kingdom
537541,21485,RETROSPOT HEART HOT WATER BOTTLE,39,2024-04-06 23:46,18.31,17924.0,United Kingdom
537572,22727,ALARM CLOCK BAKELIKE RED,3,2024-04-26 22:18,9.65,18054.0,United Kingdom
538155,22728,ALARM CLOCK BAKELIKE PINK,32,2024-12-17 04:52,23.19,14299.0,United Kingdom
536713,22469,HEART OF WICKER SMALL,36,2024-08-06 11:13,9.43,,United Kingdom
537246,71053,WHITE METAL LANTERN,22,2024-09-30 23:59,£15.14,13845.0,United Kingdom
537095,21931,JUMBO STORAGE BAG SUKI,43,2024-11-20 03:30,22.03,14329.0,United Kingdom
537586,21485,RETROSPOT HEART HOT WATER BOTTLE,5,2024-11-04 14:25,24.86,17898.0,United Kingdom
538039,84879,ASSORTED COLOUR BIRD ORNAMENT,7,2024-02-18 02:16,12.31,14039.0,United Kingdom
538934,84991,60 TEATIME FAIRY CAKE CASES,9,01/08/24 09:11,17.63,13275.0,United Kingdom
537615,22386,JUMBO BAG PINK POLKADOT,44,2024-12-28 19:27,16.32,15073.0,United Kingdom
538395,22728,ALARM CLOCK BAKELIKE PINK,13,2024-12-03 02:49,12.76,18083.0,United Kingdom
538553,21730,GLASS STAR FROSTED T-LIGHT HOLDER,16,2024-03-15 07:32,12.95,12796.0,United Kingdom
538513,21485,RETROSPOT HEART HOT WATER BOTTLE,3,06/02/24 01:47,0.71,13793.0,United Kingdom
536659,22728,ALARM CLOCK BAKELIKE PINK,10,2024-05-28 10:32,11.11,16257.0,United Kingdom
538972,84991,60 TEATIME FAIRY CAKE CASES,11,2024-06-01 13:27,22.3,15316.0,United Kingdom
537495,22469,HEART OF WICKER SMALL,1,2024-01-12 16:12,11.02,17690.0,Australia
536574,22745,POPPY'S PLAYHOUSE BEDROOM,3,05/15/24 19:13,2.0,13477.0,United Kingdom
538625,84406B,CREAM CUPID HEARTS COAT HANGER,47,2024-01-27 05:27,£23.5,14339.0,United Kingdom
536433,22138,BAKING SET 9 PIECE RETROSPOT,41,2024-03-11 20:06,19.71,17839.0,United Kingdom
538863,22197,POPCORN HOLDER,17,2024-01-02 02:43,2.58,18160.0,United Kingdom
538218,22745,POPPY'S PLAYHOUSE BEDROOM,13,2024-02-12 21:35,20.45,17120.0,United Kingdom
537260,22138,BAKING SET 9 PIECE RETROSPOT,14,2024-11-22 07:51,15.88,13725.0,United Kingdom
538924,84406B,CREAM CUPID HEARTS COAT HANGER,9,2024-03-18 11:26,13.16,14346.0,United Kingdom
537645,22960,JAM MAKING SET WITH JARS,13,2024-12-22 15:15,22.75,14052.0,Netherlands
537543,22197,POPCORN HOLDER,16,2024-11-11 03:01,14.98,14607.0,United Kingdom
537796,22900,SET 2 TEA TOWELS I LOVE LONDON,5,2024-08-26 10:33,8.27,13011.0,United Kingdom
538401,22138,BAKING SET 9 PIECE RETROSPOT,44,2024-02-01 03:04,3.88,12806.0,United Kingdom
536560,22086,PAPER CHAIN KIT 50'S CHRISTMAS,7,2024-06-30 17:48,9.5,13737.0,Portugal
538208,21485,RETROSPOT HEART HOT WATER BOTTLE,32,2024-12-23 12:43,20.4,13692.0,United Kingdom
536906,71053,WHITE METAL LANTERN,34,2024-01-13 16:36,3.52,13221.0,United Kingdom
537892,71053,WHITE METAL LANTERN,44,2024-08-26 02:37,3.61,16601.0,United Kingdom
538050,84879,ASSORTED COLOUR BIRD ORNAMENT,3,2024-06-03 08:10,18.47,12595.0,United Kingdom
538220,84406B,CREAM CUPID HEARTS COAT HANGER,46,2024-05-21 11:29,19.41,18237.0,United Kingdom
537442,22469,HEART OF WICKER SMALL,34,2024-09-10 18:52,9.72,15987.0,United Kingdom
537605,21485,RETROSPOT HEART HOT WATER BOTTLE,11,2024-05-17 20:46,2.81,17549.0,United Kingdom
536809,84991,60 TEATIME FAIRY CAKE CASES,25,2024-03-27 03:36,16.09,15519.0,United Kingdom
538194,22728,ALARM CLOCK BAKELIKE PINK,14,2024-09-28 00:24,14.46,15360.0,United Kingdom
538207,22632,HAND WARMER UNION JACK,32,2024-05-20 04:43,4.69,13115.0,United Kingdom
536764,84879,ASSORTED COLOUR BIRD ORNAMENT,37,2024-03-08 15:24,£8.56,17540.0,United Kingdom
537891,85123A,WHITE HANGING HEART T-LIGHT HOLDER,24,2024-03-27 12:15,14.62,17581.0,United Kingdom
538885,21730,GLASS STAR FROSTED T-LIGHT HOLDER,6,2024-11-16 22:37,16.97,17934.0,United Kingdom
536890,22900,SET 2 TEA TOWELS I LOVE LONDON,5,11/25/24 23:28,12.92,15017.0,United Kingdom
538452,22728,ALARM CLOCK BAKELIKE PINK,27,2024-03-10 05:13,1.35,13243.0,United Kingdom
536471,21931,JUMBO STORAGE BAG SUKI,17,06/24/24 23:13,£23.19,15102.0,United Kingdom
C536466,22728,ALARM CLOCK BAKELIKE PINK,-15,2024-10-02 04:09,20.88,15781.0,United Kingdom
539013,21731,RED TOADSTOOL LED NIGHT LIGHT,8,2024-10-13 03:44,£4.2,13515.0,EIRE
538468,21485,RETROSPOT HEART HOT WATER BOTTLE,17,2024-03-20 22:39,4.14,12694.0,United Kingdom
536803,84991,60 TEATIME FAIRY CAKE CASES,10,2024-07-24 12:26,3.72,17169.0,United Kingdom
537004,22632,HAND WARMER UNION JACK,26,2024-04-13 22:15,4.26,13025.0,United Kingdom
537599,22138,BAKING SET 9 PIECE RETROSPOT,42,2024-11-26 03:15,20.31,14028.0,United Kingdom
538430,21731,RED TOADSTOOL LED NIGHT LIGHT,6,2024-10-29 11:44,20.84,15250.0,United Kingdom
538147,22632,HAND WARMER UNION JACK,26,2024-03-10 08:09,19.89,13277.0,United Kingdom
537381,84406B,CREAM CUPID HEARTS COAT HANGER,24,2024-09-07 17:09,12.35,17905.0,United Kingdom
537436,21730,GLASS STAR FROSTED T-LIGHT HOLDER,5,2024-01-13 16:22,10.88,14637.0,United Kingdom
538274,22138,BAKING SET 9 PIECE RETROSPOT,42,2024-07-17 20:33,15.58,14892.0,United Kingdom
538512,22745,POPPY'S PLAYHOUSE BEDROOM,17,11/18/24 23:34,7.58,14198.0,Spain
536944,84879,ASSORTED COLOUR BIRD ORNAMENT,22,2024-04-19 16:56,7.26,17375.0,United Kingdom
538925,84406B,CREAM CUPID HEARTS COAT HANGER,5,2024-06-24 11:33,4.4,12847.0,United Kingdom
536641,22386,JUMBO BAG PINK POLKADOT,3,2024-05-08 04:53,10.84,12588.0,United Kingdom
537686,21731,RED TOADSTOOL LED NIGHT LIGHT,23,2024-08-27 03:12,7.61,13784.0,United Kingdom
538264,22960,JAM MAKING SET WITH JARS,20,2024-02-02 08:17,13.94,14316.0,United Kingdom
538261,22728,ALARM CLOCK BAKELIKE PINK,13,2024-11-17 17:50,23.14,12437.0,United Kingdom
538661,85123A,WHITE HANGING HEART T-LIGHT HOLDER,37,2024-09-24 01:40,20.24,13331.0,United Kingdom
537108,22900,SET 2 TEA TOWELS I LOVE LONDON,40,2024-07-20 23:47,6.91,16394.0,United Kingdom
536370,84879,ASSORTED COLOUR BIRD ORNAMENT,9,2024-07-06 12:15,23.94,17849.0,United Kingdom
538960,22728,ALARM CLOCK BAKELIKE PINK,41,2024-01-17 20:59,16.8,15437.0,United Kingdom
536853,22632,HAND WARMER UNION JACK,28,2024-09-03 13:46,13.95,15678.0,United Kingdom
537604,84991,60 TEATIME FAIRY CAKE CASES,14,2024-01-02 11:33,5.04,13585.0,United Kingdom
536434,22469,HEART OF WICKER SMALL,39,2024-07-13 08:22,£12.94,13609.0,United Kingdom
538164,21730,GLASS STAR FROSTED T-LIGHT HOLDER,26,2024-06-15 03:17,11.9,16734.0,United Kingdom
537826,22386,JUMBO BAG PINK POLKADOT,45,2024-09-09 00:44,22.45,17817.0,United Kingdom
537232,22086,PAPER CHAIN KIT 50'S CHRISTMAS,27,2024-01-28 17:46,£14.44,13908.0,Switzerland
538348,71053,WHITE METAL LANTERN,9,2024-09-12 04:57,6.89,17428.0,United Kingdom
536793,22900,SET 2 TEA TOWELS I LOVE LONDON,25,2024-06-12 23:15,4.64,14521.0,United Kingdom
536615,22138,BAKING SET 9 PIECE RETROSPOT,40,2024-06-29 02:50,14.67,16139.0,United Kingdom
537086,22138,BAKING SET 9 PIECE RETROSPOT,34,2024-08-03 20:18,12.3,13530.0,United Kingdom
538393,22900,SET 2 TEA TOWELS I LOVE LONDON,44,2024-10-18 12:44,18.81,16445.0,United Kingdom
537935,22386,JUMBO BAG PINK POLKADOT,25,2024-05-19 08:48,4.77,15209.0,United Kingdom
537737,22727,ALARM CLOCK BAKELIKE RED,19,2024-07-20 16:00,16.28,14090.0,United Kingdom
538237,85123A,WHITE HANGING HEART T-LIGHT HOLDER,16,2024-11-07 08:22,19.78,17929.0,United Kingdom
538184,22745,POPPY'S PLAYHOUSE BEDROOM,22,2024-10-27 23:23,8.97,16875.0,United Kingdom
537911,22900,SET 2 TEA TOWELS I LOVE LONDON,27,2024-11-11 01:27,£23.21,15933.0,United Kingdom
537348,84991,60 TEATIME FAIRY CAKE CASES,16,2024-07-05 14:59,£21.94,12774.0,United Kingdom
537612,21731,RED TOADSTOOL LED NIGHT LIGHT,4,08/14/24 20:24,22.91,13999.0,United Kingdom
537643,21931,JUMBO STORAGE BAG SUKI,17,2024-08-25 09:47,11.3,17282.0,United Kingdom
536509,85123A,WHITE HANGING HEART T-LIGHT HOLDER,46,2024-03-27 00:28,16.96,15069.0,Norway
538284,22900,SET 2 TEA TOWELS I LOVE LONDON,1,2024-06-25 21:00,22.25,,United Kingdom
537078,84406B,CREAM CUPID HEARTS COAT HANGER,3,2024-01-12 07:01,9.05,16378.0,United Kingdom
537333,85123A,WHITE HANGING HEART T-LIGHT HOLDER,40,2024-02-07 12:52,£3.9,17958.0,United Kingdom
538109,22086,PAPER CHAIN KIT 50'S CHRISTMAS,45,2024-10-14 20:26,£22.03,18253.0,United Kingdom
538741,22745,POPPY'S PLAYHOUSE BEDROOM,33,2024-10-01 22:26,24.68,15657.0,United Kingdom
537525,22727,ALARM CLOCK BAKELIKE RED,40,2024-03-24 10:30,18.57,16832.0,United Kingdom
536546,22469,HEART OF WICKER SMALL,21,2024-05-01 00:37,£2.16,14856.0,Germany
538310,22900,SET 2 TEA TOWELS I LOVE LONDON,28,2024-11-01 18:57,13.22,15229.0,United Kingdom
538547,22900,SET 2 TEA TOWELS I LOVE LONDON,41,2024-01-06 18:25,22.23,17931.0,United Kingdom
537666,22745,POPPY'S PLAYHOUSE BEDROOM,5,2024-05-24 19:22,£6.56,13012.0,United Kingdom
536737,22900,SET 2 TEA TOWELS I LOVE LONDON,41,2024-01-22 16:40,12.21,17942.0,Netherlands
538187,22728,ALARM CLOCK BAKELIKE PINK,12,2024-06-01 04:37,£19.25,15873.0,United Kingdom
537656,22745,POPPY'S PLAYHOUSE BEDROOM,18,2024-09-22 18:50,17.14,18213.0,United Kingdom
538574,22728,ALARM CLOCK BAKELIKE PINK,16,2024-11-28 03:11,2.52,14290.0,Germany
537071,22469,HEART OF WICKER SMALL,39,2024-06-12 12:11,4.81,16903.0,United Kingdom
537235,22728,ALARM CLOCK BAKELIKE PINK,4,2024-01-29 14:54,10.58,17979.0,EIRE
538429,21931,JUMBO STORAGE BAG SUKI,27,2024-07-22 11:36,£3.45,,United Kingdom
538816,71053,WHITE METAL LANTERN,26,2024-02-18 05:36,£24.2,17728.0,United Kingdom
537296,22632,HAND WARMER UNION JACK,16,2024-06-06 15:13,13.88,12860.0,United Kingdom
539013,22469,HEART OF WICKER SMALL,11,2024-10-13 03:44,12.34,13515.0,United Kingdom
537814,84991,60 TEATIME FAIRY CAKE CASES,25,2024-12-24 22:09,20.84,14260.0,United Kingdom
537247,22386,JUMBO BAG PINK POLKADOT,24,2024-05-11 02:02,14.13,12554.0,United Kingdom
536713,84991,60 TEATIME FAIRY CAKE CASES,24,2024-08-06 11:13,5.59,13098.0,United Kingdom
537952,22086,PAPER CHAIN KIT 50'S CHRISTMAS,39,2024-12-10 21:28,6.58,,United Kingdom
538771,22632,HAND WARMER UNION JACK,31,2024-06-08 23:10,£3.68,15068.0,United Kingdom
537744,21730,GLASS STAR FROSTED T-LIGHT HOLDER,41,07/28/24 08:49,14.2,15332.0,United Kingdom
537441,22900,SET 2 TEA TOWELS I LOVE LONDON,30,2024-01-20 06:44,6.44,16265.0,United Kingdom
537628,22728,ALARM CLOCK BAKELIKE PINK,7,2024-12-10 02:34,0.89,15497.0,United Kingdom
536857,22960,JAM MAKING SET WITH JARS,41,2024-02-26 04:38,13.66,16853.0,United Kingdom
537979,85123A,WHITE HANGING HEART T-LIGHT HOLDER,31,2024-10-18 22:24,£18.54,17282.0,Belgium
538595,21931,JUMBO STORAGE BAG SUKI,46,2024-02-19 02:12,£3.95,18040.0,Germany
536919,22727,ALARM CLOCK BAKELIKE RED,25,2024-12-12 21:03,23.79,16370.0,Germany
536403,21931,JUMBO STORAGE BAG SUKI,12,2024-10-15 15:54,3.19,17471.0,United Kingdom
537657,84991,60 TEATIME FAIRY CAKE CASES,20,2024-12-25 10:49,14.41,14755.0,United Kingdom
536617,22745,POPPY'S PLAYHOUSE BEDROOM,8,2024-06-23 07:37,8.96,12514.0,United Kingdom
536592,84406B,CREAM CUPID HEARTS COAT HANGER,33,2024-07-24 15:17,16.76,16746.0,United Kingdom
538311,22086,PAPER CHAIN KIT 50'S CHRISTMAS,45,2024-11-20 22:34,24.93,,United Kingdom
536783,22197,POPCORN HOLDER,31,2024-03-18 04:39,21.7,13182.0,United Kingdom
536700,84879,ASSORTED COLOUR BIRD ORNAMENT,23,2024-04-09 05:51,4.55,13089.0,United Kingdom
536500,22727,ALARM CLOCK BAKELIKE RED,41,2024-06-25 02:36,8.29,12655.0,United Kingdom
538974,21931,JUMBO STORAGE BAG SUKI,34,04/23/24 15:57,18.43,15144.0,EIRE
538035,22086,PAPER CHAIN KIT 50'S CHRISTMAS,45,2024-02-20 03:50,1.89,16806.0,Belgium
537168,85123A,WHITE HANGING HEART T-LIGHT HOLDER,47,04/22/24 23:36,£16.82,18234.0,United Kingdom
538963,22727,ALARM CLOCK BAKELIKE RED,46,01/26/24 15:22,22.89,16355.0,Germany
538813,85123A,WHITE HANGING HEART T-LIGHT HOLDER,37,2024-09-09 04:04,14.48,18065.0,United Kingdom
538684,22728,ALARM CLOCK BAKELIKE PINK,35,2024-08-25 20:52,18.9,16120.0,United Kingdom
538573,22086,PAPER CHAIN KIT 50'S CHRISTMAS,37,2024-01-04 19:28,18.03,12565.0,United Kingdom
538054,22469,HEART OF WICKER SMALL,40,2024-02-19 10:17,22.72,15929.0,United Kingdom
538724,21485,RETROSPOT HEART HOT WATER BOTTLE,24,07/17/24 14:20,6.69,15175.0,United Kingdom
537331,85123A,WHITE HANGING HEART T-LIGHT HOLDER,10,2024-11-18 03:54,15.52,16266.0,United Kingdom
537296,22138,BAKING SET 9 PIECE RETROSPOT,36,2024-06-06 15:13,£12.64,12860.0,United Kingdom
537614,22197,POPCORN HOLDER,37,2024-01-05 14:37,20.37,14255.0,Germany
537590,84879,ASSORTED COLOUR BIRD ORNAMENT,32,2024-04-01 09:24,17.79,16372.0,France
537471,21730,GLASS STAR FROSTED T-LIGHT HOLDER,40,2024-03-22 23:17,23.67,15830.0,United Kingdom
538448,21485,RETROSPOT HEART HOT WATER BOTTLE,28,03/20/24 02:43,16.08,18002.0,United Kingdom
538635,22086,PAPER CHAIN KIT 50'S CHRISTMAS,22,2024-08-06 11:05,4.09,16859.0,United Kingdom
537446,22386,JUMBO BAG PINK POLKADOT,12,2024-09-12 01:37,14.91,12772.0,United Kingdom
537733,22386,JUMBO BAG PINK POLKADOT,42,2024-02-25 18:12,23.89,15055.0,United Kingdom
537126,22138,BAKING SET 9 PIECE RETROSPOT,29,2024-10-20 03:27,22.85,13234.0,United Kingdom
538046,71053,WHITE METAL LANTERN,34,2024-04-01 07:17,12.4,17182.0,United Kingdom
536846,22138,BAKING SET 9 PIECE RETROSPOT,13,2024-05-10 00:50,£16.57,16795.0,United Kingdom
537276,22632,HAND WARMER UNION JACK,21,2024-08-31 10:32,8.2,15789.0,United Kingdom
538265,21730,GLASS STAR FROSTED T-LIGHT HOLDER,7,12/14/24 22:17,£12.58,12419.0,United Kingdom
537183,22386,JUMBO BAG PINK POLKADOT,7,2024-04-06 09:31,13.76,15625.0,United Kingdom
538926,21730,GLASS STAR FROSTED T-LIGHT HOLDER,28,2024-02-18 20:37,20.81,13537.0,United Kingdom
538742,22745,POPPY'S PLAYHOUSE BEDROOM,28,2024-11-16 20:01,6.52,15532.0,United Kingdom
536729,22138,BAKING SET 9 PIECE RETROSPOT,7,2024-04-15 14:32,13.67,13459.0,United Kingdom
537478,22469,HEART OF WICKER SMALL,22,2024-12-15 22:41,13.95,12874.0,United Kingdom
538287,22197,POPCORN HOLDER,23,2024-07-07 03:55,9.27,18144.0,United Kingdom
538586,21931,JUMBO STORAGE BAG SUKI,18,2024-12-16 02:12,7.42,14285.0,France
538887,21485,RETROSPOT HEART HOT WATER BOTTLE,5,09/01/24 18:52,24.34,17753.0,United Kingdom
538582,22900,SET 2 TEA TOWELS I LOVE LONDON,34,2024-04-28 20:43,20.43,14136.0,United Kingdom
537408,21731,RED TOADSTOOL LED NIGHT LIGHT,14,2024-01-06 02:41,£4.3,17683.0,United Kingdom
538937,22960,JAM MAKING SET WITH JARS,23,2024-10-18 15:07,£9.63,16672.0,United Kingdom
538814,22197,POPCORN HOLDER,31,2024-06-07 14:09,11.83,14065.0,United Kingdom
537792,84879,ASSORTED COLOUR BIRD ORNAMENT,11,2024-10-09 13:16,2.63,17007.0,United Kingdom
537947,22728,ALARM CLOCK BAKELIKE PINK,13,2024-09-10 01:23,£17.03,18158.0,United Kingdom
536785,22386,JUMBO BAG PINK POLKADOT,15,2024-07-14 18:47,22.77,15732.0,United Kingdom
538760,22745,POPPY'S PLAYHOUSE BEDROOM,20,2024-12-22 05:00,5.86,15189.0,United Kingdom
537063,71053,WHITE METAL LANTERN,7,2024-04-21 22:22,£5.58,,United Kingdom
537040,22727,ALARM CLOCK BAKELIKE RED,1,2024-06-12 07:12,18.61,18079.0,United Kingdom
537978,21731,RED TOADSTOOL LED NIGHT LIGHT,2,2024-05-27 01:44,3.73,,United Kingdom
536694,21485,RETROSPOT HEART HOT WATER BOTTLE,3,2024-10-01 23:50,22.84,18065.0,United Kingdom
537730,22138,BAKING SET 9 PIECE RETROSPOT,31,2024-05-22 13:26,13.32,13212.0,Netherlands
536785,22386,JUMBO BAG PINK POLKADOT,30,2024-07-14 18:47,1.78,15732.0,United Kingdom
538176,21730,GLASS STAR FROSTED T-LIGHT HOLDER,22,2024-08-07 18:58,19.92,17018.0,United Kingdom
C537028,22960,JAM MAKING SET WITH JARS,-36,2024-10-17 15:35,£15.5,17810.0,United Kingdom
536626,22386,JUMBO BAG PINK POLKADOT,10,2024-04-12 08:36,18.24,16678.0,Australia
538219,84879,ASSORTED COLOUR BIRD ORNAMENT,25,2024-04-07 05:10,16.59,17566.0,United Kingdom
538086,22197,POPCORN HOLDER,36,2024-11-06 17:48,21.45,13683.0,United Kingdom
537614,22386,JUMBO BAG PINK POLKADOT,19,2024-01-05 14:37,13.07,14255.0,United Kingdom
C538102,22632,HAND WARMER UNION JACK,-32,2024-06-06 20:38,3.65,,Germany
538419,84991,60 TEATIME FAIRY CAKE CASES,40,2024-04-25 03:48,£11.51,17601.0,United Kingdom
537484,22632,HAND WARMER UNION JACK,47,2024-09-03 13:45,9.2,16256.0,United Kingdom
538641,71053,WHITE METAL LANTERN,41,2024-12-08 22:25,1.57,,United Kingdom
537741,22728,ALARM CLOCK BAKELIKE PINK,24,2024-12-17 23:00,£2.17,15172.0,United Kingdom
538243,22138,BAKING SET 9 PIECE RETROSPOT,38,2024-06-07 05:49,6.05,12478.0,United Kingdom
538742,22960,JAM MAKING SET WITH JARS,12,2024-11-16 20:01,16.26,15532.0,United Kingdom
537587,22138,BAKING SET 9 PIECE RETROSPOT,27,2024-03-21 10:51,£9.59,12802.0,United Kingdom
538038,22900,SET 2 TEA TOWELS I LOVE LONDON,11,2024-11-05 05:03,19.99,,United Kingdom
537735,21730,GLASS STAR FROSTED T-LIGHT HOLDER,31,2024-05-05 12:55,9.81,14914.0,United Kingdom
537698,22727,ALARM CLOCK BAKELIKE RED,7,2024-08-23 04:15,£18.39,16645.0,United Kingdom
538384,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1,2024-10-04 06:13,14.64,16461.0,United Kingdom
536935,21485,RETROSPOT HEART HOT WATER BOTTLE,37,2024-01-04 14:52,2.19,13674.0,United Kingdom
536651,22386,JUMBO BAG PINK POLKADOT,10,2024-03-09 09:22,0.53,13750.0,United Kingdom
536689,22086,PAPER CHAIN KIT 50'S CHRISTMAS,38,2024-10-20 01:43,11.26,17524.0,United Kingdom
537312,22728,ALARM CLOCK BAKELIKE PINK,20,2024-07-15 22:21,7.27,16934.0,United Kingdom
538333,84991,60 TEATIME FAIRY CAKE CASES,7,2024-04-24 10:37,13.25,16901.0,Switzerland
537802,21731,RED TOADSTOOL LED NIGHT LIGHT,3,2024-07-25 23:14,7.66,15732.0,Portugal
538207,22632,HAND WARMER UNION JACK,32,2024-05-20 04:43,12.57,13115.0,United Kingdom
537532,22386,JUMBO BAG PINK POLKADOT,27,2024-02-12 07:41,9.98,15614.0,Germany
538226,21931,JUMBO STORAGE BAG SUKI,47,2024-02-28 13:43,8.88,15983.0,United Kingdom
537647,22197,POPCORN HOLDER,4,2024-04-06 06:58,0.58,15843.0,United Kingdom
538486,21485,RETROSPOT HEART HOT WATER BOTTLE,5,2024-07-27 17:12,2.81,16066.0,United Kingdom
536861,22900,SET 2 TEA TOWELS I LOVE LONDON,36,2024-09-22 23:47,2.57,16466.0,United Kingdom
537638,85123A,WHITE HANGING HEART T-LIGHT HOLDER,9,2024-08-17 06:31,3.98,16406.0,Switzerland
537086,85123A,WHITE HANGING HEART T-LIGHT HOLDER,11,2024-08-03 20:18,22.27,13530.0,United Kingdom
536560,22632,HAND WARMER UNION JACK,34,2024-06-30 17:48,£14.53,13737.0,United Kingdom
538922,22960,JAM MAKING SET WITH JARS,48,2024-11-01 22:15,21.04,15501.0,United Kingdom
537020,21931,JUMBO STORAGE BAG SUKI,25,2024-01-23 06:49,20.22,17900.0,United Kingdom
537494,71053,WHITE METAL LANTERN,41,2024-03-24 18:24,16.06,15667.0,United Kingdom
537441,84991,60 TEATIME FAIRY CAKE CASES,7,2024-01-20 06:44,0.66,16265.0,France
538433,22469,HEART OF WICKER SMALL,9,2024-03-26 12:45,11.25,13197.0,United Kingdom
536965,22632,HAND WARMER UNION JACK,40,2024-09-12 20:12,1.78,17202.0,United Kingdom
536468,84406B,CREAM CUPID HEARTS COAT HANGER,29,2024-04-08 13:56,6.38,13443.0,United Kingdom
538205,21731,RED TOADSTOOL LED NIGHT LIGHT,28,2024-03-21 15:20,13.81,13856.0,United Kingdom
538041,84991,60 TEATIME FAIRY CAKE CASES,33,01/16/24 17:07,14.26,17781.0,United Kingdom
537532,22728,ALARM CLOCK BAKELIKE PINK,47,02/12/24 07:41,23.84,15614.0,United Kingdom
536738,71053,WHITE METAL LANTERN,5,2024-11-03 05:58,£13.05,14470.0,United Kingdom
536984,22728,ALARM CLOCK BAKELIKE PINK,31,2024-04-28 10:25,19.3,12348.0,United Kingdom
538606,22386,JUMBO BAG PINK POLKADOT,3,2024-04-11 11:00,5.71,16342.0,United Kingdom
537875,84406B,CREAM CUPID HEARTS COAT HANGER,44,2024-02-07 08:12,4.29,14700.0,United Kingdom
537645,84991,60 TEATIME FAIRY CAKE CASES,21,2024-12-22 15:15,17.02,14052.0,United Kingdom
537122,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2024-12-04 09:01,17.76,15504.0,United Kingdom
537814,22960,JAM MAKING SET WITH JARS,19,2024-12-24 22:09,6.0,14260.0,United Kingdom
537347,21730,GLASS STAR FROSTED T-LIGHT HOLDER,37,2024-10-14 04:10,19.04,14068.0,United Kingdom
537266,22469,HEART OF WICKER SMALL,33,2024-01-25 02:04,20.09,13242.0,United Kingdom
